shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
80434,39.771583,-86.055268,240004
80434,39.771583,-86.055268,250001
80434,39.771537,-86.056152,250002
80434,39.771477,-86.057306,250003
80434,39.771477,-86.057306,260001
80434,39.771466,-86.057505,260002
80434,39.771430,-86.058169,260003
80434,39.771401,-86.058758,260004
80434,39.771397,-86.058865,260005
80434,39.771393,-86.058949,260006
80434,39.771367,-86.059369,260007
80434,39.771365,-86.059403,260008
80434,39.771363,-86.059438,260009
80434,39.771331,-86.059943,260010
80434,39.771331,-86.059943,270001
80434,39.771321,-86.060087,270002
80434,39.771287,-86.060762,270003
80434,39.771262,-86.061260,270004
80434,39.771256,-86.061408,270005
80434,39.771249,-86.061556,270006
80434,39.771214,-86.062118,270007
80434,39.771214,-86.062119,270008
80434,39.771214,-86.062119,280001
80434,39.771183,-86.062690,280002
80434,39.771124,-86.063836,280003
80434,39.771124,-86.063836,290001
80434,39.771109,-86.064127,290002
80434,39.771041,-86.065481,290003
80434,39.771017,-86.065965,290004
80434,39.770977,-86.066781,290005
80434,39.770977,-86.066781,300001
80434,39.770962,-86.067071,300002
80434,39.770866,-86.068978,300003
80434,39.770812,-86.070070,300004
80434,39.770812,-86.070070,310001
80434,39.770801,-86.070294,310002
80434,39.770707,-86.072173,310003
80434,39.770680,-86.072699,310004
80434,39.770680,-86.072699,320001
80434,39.770670,-86.072912,320002
80434,39.770655,-86.073215,320003
80434,39.770640,-86.073508,320004
80434,39.770633,-86.073597,320005
80434,39.770626,-86.073686,320006
80434,39.770560,-86.075019,320007
80434,39.770531,-86.075593,320008
80434,39.770531,-86.075593,330001
80434,39.770527,-86.075679,330002
80434,39.770526,-86.075724,330003
80434,39.770529,-86.075770,330004
80434,39.770531,-86.075815,330005
80434,39.770531,-86.075860,330006
80434,39.770472,-86.077095,330007
80434,39.770464,-86.077181,330008
80434,39.770457,-86.077268,330009
80434,39.770413,-86.078205,330010
80434,39.770413,-86.078205,340001
80434,39.770407,-86.078339,340002
80434,39.770379,-86.078922,340003
80434,39.770325,-86.080048,340004
80434,39.770292,-86.080716,340005
80434,39.770292,-86.080716,350001
80434,39.770219,-86.082195,350002
80434,39.770167,-86.083077,350003
80434,39.770140,-86.083577,350004
80434,39.770140,-86.083577,360001
80434,39.770067,-86.084933,360002
80434,39.770024,-86.085915,360003
80434,39.769967,-86.087246,360004
80434,39.769967,-86.087246,370001
80434,39.769962,-86.087364,370002
80434,39.769960,-86.087399,370003
80434,39.769903,-86.088649,370004
80434,39.769899,-86.088693,370005
80434,39.769892,-86.088737,370006
80434,39.769886,-86.088781,370007
80434,39.769882,-86.088826,370008
80434,39.769846,-86.089593,370009
80434,39.769825,-86.090059,370010
80434,39.769825,-86.090059,380001
80434,39.769823,-86.090105,380002
80434,39.769815,-86.090194,380003
80434,39.769807,-86.090283,380004
80434,39.769785,-86.090721,380005
80434,39.769758,-86.091280,380006
80434,39.769751,-86.091369,380007
80434,39.769744,-86.091459,380008
80434,39.769695,-86.092412,380009
80434,39.769695,-86.092412,390001
80434,39.769685,-86.092612,390002
80434,39.769625,-86.093776,390003
80434,39.769569,-86.094876,390004
80434,39.769569,-86.094876,400001
80434,39.769563,-86.094980,400002
80434,39.769506,-86.096091,400003
80434,39.769502,-86.096180,400004
80434,39.769492,-86.096384,400005
80434,39.769492,-86.096384,410001
80434,39.769441,-86.097383,410002
80434,39.769413,-86.097965,410003
80434,39.769411,-86.097989,410004
80434,39.769386,-86.098435,410005
80434,39.769386,-86.098435,420001
80434,39.769383,-86.098484,420002
80434,39.769380,-86.098573,420003
80434,39.769379,-86.098662,420004
80434,39.769354,-86.099148,420005
80434,39.769354,-86.099173,420006
80434,39.769353,-86.099197,420007
80434,39.769332,-86.099631,420008
80434,39.769326,-86.099761,420009
80434,39.769319,-86.099891,420010
80434,39.769315,-86.099959,420011
80434,39.769315,-86.099959,430001
80434,39.769267,-86.100826,430002
80434,39.769262,-86.100949,430003
80434,39.769259,-86.101072,430004
80434,39.769220,-86.101862,430005
80434,39.769220,-86.101862,440001
80434,39.769212,-86.102023,440002
80434,39.769204,-86.102153,440003
80434,39.769196,-86.102283,440004
80434,39.769126,-86.103681,440005
80434,39.769126,-86.103681,450001
80434,39.769118,-86.103828,450002
80434,39.769059,-86.105001,450003
80434,39.769040,-86.105387,450004
80434,39.769030,-86.105580,450005
80434,39.769030,-86.105580,460001
80434,39.769020,-86.105785,460002
80434,39.768999,-86.106208,460003
80434,39.768939,-86.107396,460004
80434,39.768884,-86.108412,460005
80434,39.768829,-86.109383,460006
80434,39.768829,-86.109383,470001
80434,39.768828,-86.109396,470002
80434,39.768822,-86.109548,470003
80434,39.768817,-86.109699,470004
80434,39.768766,-86.110617,470005
80434,39.768717,-86.111503,470006
80434,39.768717,-86.111503,480001
80434,39.768710,-86.111630,480002
80434,39.768704,-86.111719,480003
80434,39.768696,-86.111808,480004
80434,39.768608,-86.113019,480005
80434,39.768608,-86.113019,490001
80434,39.768598,-86.113165,490002
80434,39.768548,-86.113848,490003
80434,39.768497,-86.114547,490004
80434,39.768453,-86.115145,490005
80434,39.768404,-86.115860,490006
80434,39.768378,-86.116223,490007
80434,39.768378,-86.116223,500001
80434,39.768361,-86.116444,500002
80434,39.768280,-86.117587,500003
80434,39.768234,-86.118209,500004
80434,39.768196,-86.118733,500005
80434,39.768128,-86.119659,500006
80434,39.768120,-86.119760,500007
80434,39.768120,-86.119760,510001
80434,39.768112,-86.119879,510002
80434,39.768039,-86.120802,510003
80434,39.767981,-86.121605,510004
80434,39.767981,-86.121605,520001
80434,39.767965,-86.121828,520002
80434,39.767883,-86.122934,520003
80434,39.767841,-86.123502,520004
80434,39.767824,-86.123732,520005
80434,39.767824,-86.123732,530001
80434,39.767788,-86.124244,530002
80434,39.767701,-86.125436,530003
80434,39.767682,-86.125705,530004
80434,39.767682,-86.125705,540001
80434,39.767658,-86.126027,540002
80434,39.767626,-86.126454,540003
80434,39.767558,-86.127386,540004
80434,39.767496,-86.128229,540005
80434,39.767492,-86.128336,540006
80434,39.767487,-86.128442,540007
80434,39.767468,-86.128708,540008
80434,39.767468,-86.128708,550001
80434,39.767412,-86.129475,550002
80434,39.767337,-86.130441,550003
80434,39.767337,-86.130441,560001
80434,39.767332,-86.130507,560002
80434,39.767320,-86.130639,560003
80434,39.767310,-86.130770,560004
80434,39.767254,-86.131605,560005
80434,39.767249,-86.131687,560006
80434,39.767249,-86.131687,570001
80434,39.767216,-86.132184,570002
80434,39.767160,-86.132981,570003
80434,39.767160,-86.132981,580001
80434,39.767139,-86.133292,580002
80434,39.767132,-86.133366,580003
80434,39.767121,-86.133439,580004
80434,39.767110,-86.133512,580005
80434,39.767103,-86.133586,580006
80434,39.767061,-86.134192,580007
80434,39.767006,-86.135009,580008
80434,39.766995,-86.135159,580009
80434,39.766995,-86.135159,590001
80434,39.766986,-86.135291,590002
80434,39.766983,-86.135380,590003
80434,39.766979,-86.135840,590004
80434,39.766961,-86.137925,590005
80434,39.766957,-86.138305,590006
80434,39.766957,-86.138305,600001
80434,39.766946,-86.139575,600002
80434,39.766946,-86.139575,610001
80434,39.766941,-86.140201,610002
80434,39.766926,-86.140798,610003
80434,39.766903,-86.141724,610004
80434,39.766892,-86.142160,610005
80434,39.766890,-86.142445,610006
80434,39.766881,-86.143661,610007
80434,39.766878,-86.144199,610008
80434,39.766872,-86.144928,610009
80434,39.766872,-86.144928,620001
80434,39.766868,-86.145553,620002
80434,39.766864,-86.145671,620003
80434,39.766860,-86.145789,620004
80434,39.766842,-86.147147,620005
80434,39.766842,-86.147147,630001
80434,39.766840,-86.147337,630002
80434,39.766878,-86.148795,630003
80434,39.766878,-86.148795,640001
80434,39.766880,-86.148887,640002
80434,39.766880,-86.149044,640003
80434,39.766880,-86.149202,640004
80434,39.766896,-86.149947,640005
80434,39.766916,-86.150851,640006
80434,39.766941,-86.151610,640007
80434,39.766954,-86.152650,640008
80434,39.766748,-86.152661,640009
80434,39.766748,-86.152661,650001
80434,39.766518,-86.152675,650002
80434,39.766541,-86.154489,650003
80434,39.766570,-86.154480,650004
80434,39.767002,-86.154476,650005
80434,39.767045,-86.156287,650006
80434,39.767057,-86.156902,650007
80434,39.767063,-86.157192,650008
80434,39.767079,-86.158099,650009
80434,39.767103,-86.159305,650010
80434,39.767113,-86.159753,650011
80434,39.767119,-86.159910,650012
80434,39.767126,-86.160067,650013
80434,39.767129,-86.160199,650014
80434,39.767129,-86.160199,660001
80434,39.767162,-86.161724,660002
80434,39.767201,-86.163501,660003
80434,39.767208,-86.163818,660004
80434,39.767208,-86.163818,670001
80434,39.767218,-86.164290,670002
80434,39.767245,-86.165351,670003
80434,39.767282,-86.166865,670004
80434,39.767288,-86.166981,670005
80434,39.767300,-86.167097,670006
80434,39.767311,-86.167212,670007
80434,39.767318,-86.167328,670008
80434,39.767341,-86.168287,670009
80434,39.767341,-86.168408,670010
80434,39.767333,-86.168529,670011
80434,39.767324,-86.168606,670012
80434,39.767324,-86.168606,680001
80434,39.767319,-86.168649,680002
80434,39.767297,-86.168767,680003
80434,39.767269,-86.168882,680004
80434,39.767235,-86.168995,680005
80434,39.767194,-86.169104,680006
80434,39.767146,-86.169209,680007
80434,39.767093,-86.169309,680008
80434,39.767035,-86.169403,680009
80434,39.766971,-86.169492,680010
80434,39.766902,-86.169574,680011
80434,39.766828,-86.169649,680012
80434,39.766751,-86.169717,680013
80434,39.766670,-86.169777,680014
80434,39.766591,-86.169829,680015
80434,39.766511,-86.169876,680016
80434,39.765895,-86.170222,680017
80434,39.765589,-86.170394,680018
80434,39.765589,-86.170394,690001
80434,39.764882,-86.170791,690002
80434,39.764798,-86.170759,690003
80434,39.764722,-86.170835,690004
80434,39.764650,-86.170916,690005
80434,39.764583,-86.171005,690006
80434,39.764521,-86.171099,690007
80434,39.764464,-86.171198,690008
80434,39.764414,-86.171303,690009
80434,39.764369,-86.171413,690010
80434,39.764330,-86.171526,690011
80434,39.764298,-86.171642,690012
80434,39.764276,-86.171742,690013
80434,39.764260,-86.171843,690014
80434,39.764249,-86.171946,690015
80434,39.764244,-86.172049,690016
80434,39.764244,-86.172152,690017
80434,39.764276,-86.173220,690018
80434,39.764322,-86.174770,690019
80434,39.764334,-86.175080,690020
80434,39.764350,-86.175390,690021
80434,39.764370,-86.175702,690022
80434,39.764396,-86.176014,690023
80434,39.764426,-86.176325,690024
80434,39.764460,-86.176635,690025
80434,39.764507,-86.177003,690026
80434,39.764507,-86.177003,700001
80434,39.764509,-86.177018,700002
80434,39.764565,-86.177400,700003
80434,39.764628,-86.177779,700004
80434,39.764703,-86.178187,700005
80434,39.764785,-86.178592,700006
80434,39.764874,-86.178995,700007
80434,39.764970,-86.179396,700008
80434,39.765072,-86.179793,700009
80434,39.765181,-86.180188,700010
80434,39.765297,-86.180579,700011
80434,39.765419,-86.180967,700012
80434,39.765548,-86.181351,700013
80434,39.765684,-86.181732,700014
80434,39.765696,-86.181765,700015
80434,39.765696,-86.181765,710001
80434,39.765826,-86.182109,710002
80434,39.765974,-86.182482,710003
80434,39.766128,-86.182850,710004
80434,39.766289,-86.183214,710005
80434,39.766456,-86.183573,710006
80434,39.766628,-86.183927,710007
80434,39.767066,-86.184804,710008
80434,39.767123,-86.184927,710009
80434,39.767174,-86.185054,710010
80434,39.767219,-86.185185,710011
80434,39.767258,-86.185319,710012
80434,39.767287,-86.185445,710013
80434,39.767310,-86.185572,710014
80434,39.767328,-86.185701,710015
80434,39.767341,-86.185831,710016
80434,39.767347,-86.185961,710017
80434,39.767348,-86.186092,710018
80434,39.767342,-86.186223,710019
80434,39.767331,-86.186353,710020
80434,39.767297,-86.186676,710021
80434,39.767297,-86.186676,720001
80434,39.767278,-86.186854,720002
80434,39.767231,-86.187296,720003
80434,39.767144,-86.188109,720004
80434,39.767144,-86.188109,730001
80434,39.767126,-86.188276,730002
80434,39.767108,-86.188430,730003
80434,39.767024,-86.189216,730004
80434,39.766975,-86.189682,730005
80434,39.766927,-86.190146,730006
80434,39.766728,-86.192073,730007
80434,39.766686,-86.192486,730008
80434,39.766686,-86.192486,740001
80434,39.766684,-86.192503,740002
80434,39.766674,-86.192627,740003
80434,39.766664,-86.192752,740004
80434,39.766617,-86.193204,740005
80434,39.766609,-86.193293,740006
80434,39.766601,-86.193382,740007
80434,39.766540,-86.193952,740008
80434,39.766540,-86.193952,750001
80434,39.766536,-86.193992,750002
80434,39.766527,-86.194099,750003
80434,39.766518,-86.194206,750004
80434,39.766486,-86.194502,750005
80434,39.766447,-86.194857,750006
80434,39.766375,-86.195543,750007
80434,39.766260,-86.196629,750008
80434,39.766260,-86.196629,760001
80434,39.766246,-86.196757,760002
80434,39.766235,-86.196896,760003
80434,39.766225,-86.197034,760004
80434,39.766178,-86.197467,760005
80434,39.766135,-86.197900,760006
80434,39.766096,-86.198334,760007
80434,39.765976,-86.199543,760008
80434,39.765902,-86.200285,760009
80434,39.765902,-86.200285,770001
80434,39.765874,-86.200562,770002
80434,39.765781,-86.201505,770003
80434,39.765760,-86.201713,770004
80434,39.765666,-86.202652,770005
80434,39.765666,-86.202652,780001
80434,39.765641,-86.202912,780002
80434,39.765521,-86.204113,780003
80434,39.765456,-86.204770,780004
80434,39.765456,-86.204770,790001
80434,39.765402,-86.205310,790002
80434,39.765283,-86.206503,790003
80434,39.765274,-86.206605,790004
80434,39.765228,-86.207065,790005
80434,39.765228,-86.207065,800001
80434,39.765164,-86.207695,800002
80434,39.764998,-86.209334,800003
80434,39.764967,-86.209640,800004
80434,39.764967,-86.209640,810001
80434,39.764922,-86.210097,810002
80434,39.764798,-86.211337,810003
80434,39.764769,-86.211600,810004
80434,39.764689,-86.211856,810005
80434,39.764612,-86.212105,810006
80434,39.764548,-86.212310,810007
80434,39.764548,-86.212310,820001
80434,39.764331,-86.213010,820002
80434,39.764283,-86.213177,820003
80434,39.764009,-86.214095,820004
80434,39.763951,-86.214279,820005
80434,39.763951,-86.214279,830001
80434,39.763496,-86.215712,830002
80434,39.763428,-86.215933,830003
80434,39.763380,-86.216109,830004
80434,39.763338,-86.216287,830005
80434,39.763301,-86.216467,830006
80434,39.763271,-86.216649,830007
80434,39.763248,-86.216832,830008
80434,39.763230,-86.217017,830009
80434,39.763217,-86.217220,830010
80434,39.763288,-86.217224,830011
80434,39.763288,-86.217224,840001
80434,39.763217,-86.217220,840002
80434,39.763182,-86.217737,840003
80434,39.763169,-86.217897,840004
80434,39.763151,-86.218057,840005
80434,39.763127,-86.218215,840006
80434,39.763099,-86.218371,840007
80434,39.763061,-86.218546,840008
80434,39.763017,-86.218719,840009
80434,39.762967,-86.218889,840010
80434,39.762910,-86.219055,840011
80434,39.762848,-86.219218,840012
80434,39.762808,-86.219312,840013
80434,39.762808,-86.219312,850001
80434,39.762780,-86.219377,850002
80434,39.762706,-86.219532,850003
80434,39.762648,-86.219644,850004
80434,39.762587,-86.219753,850005
80434,39.762523,-86.219859,850006
80434,39.762126,-86.220495,850007
80434,39.762078,-86.220577,850008
80434,39.762031,-86.220662,850009
80434,39.762009,-86.220704,850010
80434,39.762009,-86.220704,860001
80434,39.761960,-86.220799,860002
80434,39.761894,-86.220941,860003
80434,39.761834,-86.221087,860004
80434,39.761778,-86.221236,860005
80434,39.761728,-86.221388,860006
80434,39.761640,-86.221677,860007
80434,39.761261,-86.222911,860008
80434,39.761177,-86.223186,860009
80434,39.761177,-86.223186,870001
80434,39.760882,-86.224145,870002
80434,39.760569,-86.225166,870003
80434,39.760181,-86.226431,870004
80434,39.760181,-86.226431,880001
80434,39.760144,-86.226549,880002
80434,39.759942,-86.227208,880003
80434,39.759686,-86.228045,880004
80434,39.759686,-86.228045,890001
80434,39.759598,-86.228332,890002
80434,39.759495,-86.228666,890003
80434,39.759297,-86.229306,890004
80434,39.759050,-86.230108,890005
80434,39.758823,-86.230846,890006
80434,39.758823,-86.230846,900001
80434,39.758767,-86.231028,900002
80434,39.758606,-86.231548,900003
80434,39.758512,-86.231852,900004
80434,39.758253,-86.232693,900005
80434,39.758253,-86.232693,910001
80434,39.758160,-86.232997,910002
80434,39.757713,-86.234445,910003
80434,39.757592,-86.234837,910004
80434,39.757592,-86.234837,920001
80434,39.757350,-86.235617,920002
80434,39.757052,-86.236576,920003
80434,39.757052,-86.236576,930001
80434,39.757016,-86.236690,930002
80434,39.756989,-86.236780,930003
80434,39.756961,-86.236869,930004
80434,39.756489,-86.238386,930005
80434,39.756291,-86.239019,930006
80434,39.756291,-86.239019,940001
80434,39.756231,-86.239212,940002
80434,39.756023,-86.239877,940003
80434,39.756008,-86.239920,940004
80434,39.755990,-86.239960,940005
80434,39.755972,-86.240000,940006
80434,39.755957,-86.240043,940007
80434,39.755847,-86.240404,940008
80434,39.755627,-86.241114,940009
80434,39.755541,-86.241394,940010
80434,39.755541,-86.241394,950001
80434,39.755479,-86.241593,950002
80434,39.755134,-86.242710,950003
80434,39.754780,-86.243851,950004
80434,39.754780,-86.243851,960001
80434,39.754768,-86.243888,960002
80434,39.754764,-86.243906,960003
80434,39.754761,-86.243928,960004
80434,39.754761,-86.243949,960005
80434,39.754762,-86.243966,960006
80434,39.754764,-86.243988,960007
80434,39.754763,-86.244005,960008
80434,39.754762,-86.244016,960009
80434,39.754760,-86.244026,960010
80434,39.754756,-86.244046,960011
80434,39.754545,-86.244701,960012
80434,39.754286,-86.245527,960013
80434,39.754035,-86.246344,960014
80434,39.754035,-86.246344,970001
80434,39.753491,-86.248106,970002
80434,39.753084,-86.249412,970003
80434,39.753084,-86.249412,980001
80434,39.752871,-86.250095,980002
80434,39.752862,-86.250130,980003
80434,39.752856,-86.250167,980004
80434,39.752840,-86.250207,980005
80434,39.752847,-86.250260,980006
80434,39.752834,-86.250312,980007
80434,39.752496,-86.251387,980008
80434,39.752447,-86.251544,980009
80434,39.752447,-86.251544,990001
80434,39.752156,-86.252468,990002
80434,39.752143,-86.252512,990003
80434,39.752132,-86.252557,990004
80434,39.752109,-86.252646,990005
80434,39.751822,-86.253555,990006
80434,39.751822,-86.253555,1000001
80434,39.751768,-86.253726,1000002
80434,39.751590,-86.254293,1000003
80434,39.751405,-86.254896,1000004
80434,39.751330,-86.255139,1000005
80434,39.751004,-86.256168,1000006
80434,39.750933,-86.256394,1000007
80434,39.750933,-86.256394,1010001
80434,39.750602,-86.257438,1010002
80434,39.750380,-86.258139,1010003
80434,39.750362,-86.258198,1010004
80434,39.750348,-86.258259,1010005
80434,39.750338,-86.258321,1010006
80434,39.750320,-86.258413,1010007
80434,39.750296,-86.258503,1010008
80434,39.750082,-86.259192,1010009
80434,39.750082,-86.259192,1020001
80434,39.750006,-86.259435,1020002
80434,39.749246,-86.261881,1020003
80434,39.749130,-86.262263,1020004
80434,39.749013,-86.262674,1020005
80434,39.748887,-86.263106,1020006
80434,39.748856,-86.263208,1020007
80434,39.748745,-86.263569,1020008
80434,39.748129,-86.265580,1020009
80434,39.747847,-86.266496,1020010
80434,39.747235,-86.268484,1020011
80434,39.746917,-86.269503,1020012
80434,39.746805,-86.269868,1020013
80434,39.746506,-86.270839,1020014
80434,39.746270,-86.271607,1020015
80434,39.746270,-86.271607,1030001
80434,39.746216,-86.271780,1030002
80434,39.745927,-86.272721,1030003
80434,39.745637,-86.273661,1030004
80434,39.745353,-86.274587,1030005
80434,39.745340,-86.274635,1030006
80434,39.745224,-86.275011,1030007
80434,39.745224,-86.275011,1040001
80434,39.745161,-86.275217,1040002
80434,39.744693,-86.276767,1040003
80434,39.744516,-86.277337,1040004
80434,39.744516,-86.277337,1050001
80434,39.744277,-86.278107,1050002
80434,39.743996,-86.279013,1050003
80434,39.743415,-86.280902,1050004
80434,39.743049,-86.282054,1050005
80434,39.743049,-86.282054,1060001
80434,39.742974,-86.282292,1060002
80434,39.742864,-86.282648,1060003
80434,39.742431,-86.284059,1060004
80434,39.742404,-86.284155,1060005
80434,39.742394,-86.284218,1060006
80434,39.742369,-86.284320,1060007
80434,39.742345,-86.284407,1060008
80434,39.742117,-86.285147,1060009
80434,39.742117,-86.285147,1070001
80434,39.742095,-86.285219,1070002
80434,39.742048,-86.285348,1070003
80434,39.742026,-86.285419,1070004
80434,39.741688,-86.286527,1070005
80434,39.741329,-86.287685,1070006
80434,39.740979,-86.288785,1070007
80434,39.740940,-86.288875,1070008
80434,39.740899,-86.289005,1070009
80434,39.740736,-86.289540,1070010
80434,39.740736,-86.289540,1080001
80434,39.739508,-86.293578,1080002
80434,39.739010,-86.295155,1080003
80434,39.739010,-86.295155,1090001
80434,39.738928,-86.295417,1090002
80434,39.738052,-86.298245,1090003
80434,39.737890,-86.298769,1090004
80434,39.737890,-86.298769,1100001
80434,39.737662,-86.299501,1100002
80434,39.736809,-86.302260,1100003
80434,39.736809,-86.302260,1110001
80434,39.736737,-86.302491,1110002
80434,39.735630,-86.306067,1110003
80434,39.735630,-86.306067,1120001
80434,39.735155,-86.307601,1120002
80434,39.735005,-86.308108,1120003
80434,39.734789,-86.308802,1120004
80434,39.734473,-86.309821,1120005
80434,39.734473,-86.309821,1130001
80434,39.733913,-86.311623,1130002
80434,39.732777,-86.315272,1130003
80434,39.732631,-86.315742,1130004
80434,39.732514,-86.316119,1130005
80434,39.732514,-86.316119,1140001
80434,39.732480,-86.316228,1140002
80434,39.732328,-86.316715,1140003
80434,39.732161,-86.317251,1140004
80434,39.731995,-86.317786,1140005
80434,39.731825,-86.318331,1140006
80434,39.731496,-86.319388,1140007
80434,39.730868,-86.319064,1140008
80434,39.730868,-86.319064,1150001
80434,39.730379,-86.318811,1150002
80434,39.730015,-86.320295,1150003
80434,39.729974,-86.320437,1150004
80434,39.729926,-86.320576,1150005
80434,39.729872,-86.320712,1150006
80434,39.729813,-86.320843,1150007
80434,39.729748,-86.320970,1150008
80434,39.729678,-86.321093,1150009
80434,39.729603,-86.321210,1150010
80434,39.729523,-86.321321,1150011
80434,39.729438,-86.321427,1150012
80434,39.729349,-86.321526,1150013
80434,39.729256,-86.321619,1150014
80434,39.729158,-86.321705,1150015
80434,39.729058,-86.321784,1150016
80434,39.728954,-86.321855,1150017
80434,39.728847,-86.321919,1150018
80434,39.728738,-86.321976,1150019
80434,39.728626,-86.322024,1150020
80434,39.728513,-86.322064,1150021
80434,39.728398,-86.322096,1150022
80434,39.722851,-86.323417,1150023
80434,39.722851,-86.323417,1160001
80434,39.722761,-86.323439,1160002
80434,39.720594,-86.323955,1160003
80434,39.720333,-86.324011,1160004
80434,39.720333,-86.324011,1170001
80434,39.720125,-86.324057,1170002
80434,39.719815,-86.324124,1170003
80434,39.719614,-86.324168,1170004
80434,39.719320,-86.324222,1170005
80434,39.719088,-86.324264,1170006
80434,39.718561,-86.324349,1170007
80434,39.718033,-86.324422,1170008
80434,39.717504,-86.324482,1170009
80434,39.716974,-86.324531,1170010
80434,39.716444,-86.324568,1170011
80434,39.715913,-86.324593,1170012
80434,39.715382,-86.324606,1170013
80434,39.714851,-86.324607,1170014
80434,39.714320,-86.324596,1170015
80434,39.713789,-86.324573,1170016
80434,39.710923,-86.324423,1170017
80434,39.710858,-86.324419,1170018
80434,39.710800,-86.324416,1170019
80434,39.710668,-86.324412,1170020
80434,39.710603,-86.324412,1170021
80434,39.710537,-86.324412,1170022
80434,39.710413,-86.324416,1170023
80434,39.710355,-86.324420,1170024
80434,39.710290,-86.324425,1170025
80434,39.710224,-86.324430,1170026
80434,39.710158,-86.324437,1170027
80434,39.710035,-86.324453,1170028
80434,39.709970,-86.324463,1170029
80434,39.708003,-86.324818,1170030
80434,39.707945,-86.324827,1170031
80434,39.707880,-86.324837,1170032
80434,39.707823,-86.324845,1170033
80434,39.707691,-86.324859,1170034
80434,39.707625,-86.324865,1170035
80434,39.707560,-86.324870,1170036
80434,39.707444,-86.324875,1170037
80434,39.707379,-86.324877,1170038
80434,39.707313,-86.324878,1170039
80434,39.707255,-86.324877,1170040
80434,39.707154,-86.324880,1170041
80434,39.706964,-86.324874,1170042
80434,39.706163,-86.324847,1170043
80434,39.705017,-86.324808,1170044
80434,39.704895,-86.324800,1170045
80434,39.704774,-86.324782,1170046
80434,39.704654,-86.324755,1170047
80434,39.704535,-86.324718,1170048
80434,39.704418,-86.324673,1170049
80434,39.704303,-86.324619,1170050
80434,39.704191,-86.324556,1170051
80434,39.704083,-86.324485,1170052
80434,39.703977,-86.324405,1170053
80434,39.703875,-86.324318,1170054
80434,39.703778,-86.324223,1170055
80434,39.703685,-86.324121,1170056
80434,39.703596,-86.324011,1170057
80434,39.702842,-86.323022,1170058
80434,39.702634,-86.322743,1170059
80434,39.702190,-86.322163,1170060
80434,39.701803,-86.321494,1170061
80434,39.701641,-86.321219,1170062
80434,39.701482,-86.320940,1170063
80434,39.701328,-86.320658,1170064
80434,39.701178,-86.320371,1170065
80434,39.701005,-86.320035,1170066
80434,39.700801,-86.319638,1170067
80434,39.700801,-86.319638,1180001
80434,39.698240,-86.314647,1180002
80434,39.699148,-86.313460,1180003
80434,39.699148,-86.313460,1190001
80434,39.699212,-86.313376,1190002
80434,39.699595,-86.312908,1190003
80434,39.699648,-86.312833,1190004
80434,39.699664,-86.312806,1190005
80434,39.699782,-86.312953,1190006
80434,39.700670,-86.314120,1190007
80434,39.700725,-86.314185,1190008
80434,39.700845,-86.314289,1190009
80434,39.700976,-86.314365,1190010
80434,39.701045,-86.314390,1190011
80434,39.701187,-86.314416,1190012
80434,39.701333,-86.314407,1190013
80434,39.701405,-86.314390,1190014
80434,39.701473,-86.314366,1190015
80434,39.701542,-86.314331,1190016
80434,39.701669,-86.314240,1190017
80434,39.701727,-86.314187,1190018
80434,39.701884,-86.314014,1190019
80434,39.702191,-86.313655,1190020
80434,39.702481,-86.313272,1190021
80434,39.702595,-86.313076,1190022
80434,39.702703,-86.312874,1190023
80434,39.702806,-86.312667,1190024
80434,39.702904,-86.312456,1190025
80434,39.702996,-86.312241,1190026
80434,39.703076,-86.312037,1190027
80434,39.703152,-86.311829,1190028
80434,39.703222,-86.311618,1190029
80434,39.703287,-86.311405,1190030
80434,39.704255,-86.308061,1190031
80434,39.704315,-86.307865,1190032
80434,39.704381,-86.307672,1190033
80434,39.704453,-86.307483,1190034
80434,39.704530,-86.307298,1190035
80434,39.704614,-86.307117,1190036
80434,39.704702,-86.306940,1190037
80434,39.704796,-86.306768,1190038
80434,39.704896,-86.306601,1190039
80434,39.705000,-86.306439,1190040
80434,39.705109,-86.306283,1190041
80434,39.705222,-86.306132,1190042
80434,39.707276,-86.303515,1190043
80434,39.707814,-86.302829,1190044
80434,39.712197,-86.297244,1190045
80434,39.713915,-86.299018,1190046
80434,39.714647,-86.300066,1190047
80434,39.714747,-86.300203,1190048
80435,39.775021,-85.962055,10001
80435,39.773908,-85.962187,10002
80435,39.774020,-85.965906,10003
80435,39.776038,-85.966056,10004
80435,39.775981,-85.967266,10005
80435,39.775981,-85.967266,20001
80435,39.775972,-85.967465,20002
80435,39.775908,-85.968851,20003
80435,39.775795,-85.971257,20004
80435,39.775766,-85.971875,20005
80435,39.775766,-85.971875,30001
80435,39.775740,-85.972413,30002
80435,39.775644,-85.974437,30003
80435,39.775549,-85.976387,30004
80435,39.775549,-85.976387,40001
80435,39.775444,-85.978551,40002
80435,39.775410,-85.979331,40003
80435,39.775410,-85.979331,50001
80435,39.775403,-85.979504,50002
80435,39.775363,-85.980334,50003
80435,39.775271,-85.982261,50004
80435,39.775271,-85.982261,60001
80435,39.775167,-85.984411,60002
80435,39.775138,-85.985015,60003
80435,39.775138,-85.985015,70001
80435,39.775051,-85.986830,70002
80435,39.774882,-85.990372,70003
80435,39.774853,-85.990973,70004
80435,39.774853,-85.990973,80001
80435,39.774705,-85.994045,80002
80435,39.774705,-85.994045,90001
80435,39.774568,-85.996894,90002
