,STATE,COUNTY,TRACT,BLKGRP,geometry,NAME,B02001_001E,B02001_002E,B02001_003E
0,55,025,012900,2,"POLYGON ((-89.71995000001827 43.26539599979136, -89.71995000001827 43.26115800011652, -89.71987899987317 43.25835400023834, -89.71984600026121 43.25693999970749, -89.71976699972018 43.25302099973329, -89.71975300037479 43.25066799997261, -89.71974599980378 43.24945500018837, -89.7197180002147 43.24484600011096, -89.7197180002147 43.24473700029433, -89.71974300032905 43.22744100003561, -89.71976099987239 43.22402499993714, -89.71977000009322 43.21867799975601, -89.71975199965155 43.20760600017355, -89.71975000000174 43.2074400000968, -89.71978099996389 43.20605600032484, -89.71978299961371 43.2059779997673, -89.71977900031406 43.20561099999404, -89.7195080001524 43.18426999967657, -89.7195080001524 43.18157599974884, -89.71950200030463 43.16344200029359, -89.71950099958138 43.16248999999222, -89.71949999975648 43.16070500031483, -89.71949999975648 43.1605870000351, -89.71948800006092 43.15578600000372, -89.71949499973361 43.15524499983343, -89.71946899979433 43.15400700002602, -89.71937500008301 43.14816500023198, -89.7193740002581 43.14762199980607, -89.71939500017452 43.14429300019271, -89.71942899961137 43.13844700023296, -89.71942899961137 43.13791500012045, -89.71953800028963 43.1302059997438, -89.71793899998221 43.12963900028893, -89.71789299995146 43.12962299975399, -89.71726100011479 43.12939000025835, -89.71609700000054 43.12897599993838, -89.71170500003257 43.12742000029574, -89.70979100008088 43.12673300018288, -89.70882399961013 43.12639400012144, -89.70746000037768 43.12591000000961, -89.69983299998493 43.12320099993184, -89.69667399972816 43.12207700007949, -89.69402400018274 43.12113300004835, -89.69210900040615 43.12045199977076, -89.69078200008526 43.11998800007631, -89.68980799994183 43.11966599982823, -89.68983300005618 43.1198490003237, -89.68980999959166 43.11994800028837, -89.68976100008618 43.12007399989248, -89.68970599983459 43.120189999819, -89.68961399977309 43.12038499997994, -89.68932000004521 43.12083500024914, -89.68893199970771 43.12134699967761, -89.68867099959179 43.12164399968762, -89.68843499959024 43.12183099982851, -89.68839600013048 43.12185499975262, -89.68821600020543 43.12196300027805, -89.68797900037897 43.12207000004605, -89.68783299989079 43.12211699978693, -89.68766700020943 43.12215100000944, -89.68741299976622 43.12217700028257, -89.68711099964244 43.12220199997995, -89.68672700040118 43.12224400007805, -89.68622299971271 43.12230000016393, -89.68575599973249 43.12235700010508, -89.68545600015683 43.12241699970964, -89.68529799997307 43.12250399994976, -89.68517800032248 43.12260900027823, -89.6850669999944 43.12276400002785, -89.68502900035956 43.12290600006296, -89.68501900031383 43.12309699985813, -89.68502199978855 43.12346999997705, -89.68501500011587 43.12380899985092, -89.68501000009299 43.12404699967474, -89.68502099996365 43.12484199982602, -89.6850329996592 43.12566000002603, -89.68500099987216 43.12599500017775, -89.68495800021445 43.12610699998762, -89.68489700011509 43.12621699990564, -89.68473100043373 43.1264710002481, -89.68460699968686 43.12667999972859, -89.68454099956463 43.12684700027462, -89.68449299988404 43.12702300014855, -89.6844689995946 43.12732300027137, -89.68448600021135 43.12749400031903, -89.68451200015063 43.12758799995371, -89.68454399993767 43.12767000029822, -89.68458599977046 43.1277449998375, -89.6846789996569 43.12787499969518, -89.68480500005359 43.12801299975622, -89.68499199965133 43.12823700030417, -89.68504400042818 43.12833899988964, -89.6850660001695 43.12841900026828, -89.68506799981931 43.12852999976798, -89.68502099996365 43.12936699980418, -89.68499800039743 43.12960900010199, -89.68495999986428 43.12978400011092, -89.68491300000861 43.12993800025533, -89.68469000042585 43.13052099986491, -89.68457999992269 43.13084200024867, -89.68451999964823 43.13105999971823, -89.68445699989903 43.13140100031638, -89.68444299965532 43.13155800024671, -89.68443799963246 43.13163999985805, -89.68442199973893 43.13191900028652, -89.68441500006624 43.13221300021373, -89.68441699971606 43.13235900023216, -89.68442599993689 43.13247799968855, -89.68445500024922 43.13260599984245, -89.68450100027997 43.13273799998687, -89.68457499989982 43.1329160000782, -89.68474099958115 43.13327200001768, -89.68481599992424 43.13346800016048, -89.68485799975703 43.13360899988142, -89.68490600033591 43.13387199977075, -89.68491899985641 43.13403300008709, -89.68494499979566 43.13468299993297, -89.68495099964343 43.13508299993396, -89.68496999991001 43.13538099981391, -89.68497199955983 43.13541699991668, -89.68496499988716 43.13583600030045, -89.68495900003937 43.1385269998446, -89.68495300019158 43.13889799968242, -89.68495999986428 43.14021900024836, -89.68498699962845 43.14114300019921, -89.68498499997864 43.14130899967542, -89.68500599989503 43.1417250002446, -89.68501500011587 43.14259700018099, -89.68499300037455 43.14348400010671, -89.68446399957172 43.14350099985322, -89.6838839996136 43.14350800005595, -89.68273499956797 43.14353699976351, -89.68153100016907 43.14359000002987, -89.68124999996168 43.14359899999631, -89.68058299996491 43.14364200003627, -89.68029400025991 43.14365699996685, -89.68013100005329 43.14366100016624, -89.68000999967946 43.14365800018061, -89.67985800024181 43.14364800000894, -89.67929099980415 43.14357900028755, -89.67853099992095 43.14352300001941, -89.67833000007951 43.14351599981845, -89.67794099991707 43.14351500025782, -89.67786700029724 43.14351700003446, -89.67776099999202 43.14352000002701, -89.67758500026493 43.14353999975508, -89.67743299992897 43.14356699967257, -89.67728499979096 43.14361200016402, -89.6771530004448 43.14366499970985, -89.67699000023818 43.14372200006058, -89.6768019999172 43.14376600022598, -89.67658799965696 43.14380399974746, -89.67623899967751 43.14385099983019, -89.67594400012472 43.14388599997982, -89.6751750000207 43.1439530002479, -89.67455599970449 43.14402599972264, -89.67416700044038 43.14405499983998, -89.67382199976058 43.1440660001521, -89.67355099959892 43.1440690001177, -89.6732739995895 43.1440660001521, -89.67272299994367 43.14404499973325, -89.67253399979778 43.14404199976646, -89.67234700020003 43.14404599994067, -89.6719859996267 43.14406399973797, -89.67095600030507 43.14409999997218, -89.67071100008268 43.14410899986359, -89.66984999991716 43.14412799984841, -89.66946099975473 43.14413099981097, -89.66863899994726 43.14412300012894, -89.6675660000696 43.14413200001693, -89.66649800021486 43.14413300022287, -89.66591099968569 43.14412300012894, -89.66572300026304 43.14411400023959, -89.66523000034354 43.14406799991072, -89.66501000023553 43.14361200016402, -89.66471200030968 43.1429639999856, -89.66466299990587 43.14286799993334, -89.66457400021743 43.14274300031538, -89.66441400038386 43.14256600021985, -89.66402900041939 43.14220699992621, -89.66330700017102 43.14156800019692, -89.66306399959846 43.14141099974602, -89.66278800031226 43.14128200007167, -89.66248299981541 43.14118100004013, -89.6619320001696 43.14102000018998, -89.66120999992123 43.14079900004732, -89.66074299994099 43.14065200025149, -89.6602140000365 43.14047300012547, -89.65996600033938 43.1403680003094, -89.6595810003749 43.14019500031898, -89.65917700014386 43.14000099999755, -89.65863599964548 43.13972699981269, -89.65816100016762 43.1394990002348, -89.65728300028367 43.13906299972105, -89.65706499982544 43.13894500025923, -89.6568770004028 43.13881599997037, -89.6566160002869 43.13859900025771, -89.6564139997222 43.13838399971949, -89.65627599962995 43.13818399969868, -89.65624700021594 43.13814200005693, -89.65614400028377 43.13793999994105, -89.65605600042022 43.13770700001058, -89.65602100026013 43.13757100016125, -89.65600199999356 43.13746900023964, -89.65566100041002 43.13750000016315, -89.65553199964027 43.13752999975694, -89.6554630000433 43.13755099979163, -89.65530599968447 43.13768400006215, -89.65506800003308 43.13792400026683, -89.65476699973422 43.13821499991516, -89.65415599981394 43.13890999990287, -89.65389200022331 43.13922299984974, -89.65366899974222 43.13946800001379, -89.65324699996782 43.13998700009923, -89.65305500034721 43.1402750002655, -89.65280000007908 43.14063999971749, -89.65251100037409 43.1410790002413, -89.65181599988991 43.14209500010248, -89.65159199958391 43.14240999994407, -89.65140900018412 43.1426149997495, -89.65127100009187 43.14272200009753, -89.65104000011317 43.14282000017843, -89.65087600008165 43.14285700006112, -89.65067199986716 43.14287299975545, -89.65050000033803 43.14286900015996, -89.65026199978833 43.14285200023772, -89.64993399972526 43.1428219999778, -89.64946500009522 43.14276999992939, -89.64929199984284 43.14276399987055, -89.64912699998641 43.14278699987444, -89.6489849996962 43.14283100005731, -89.64888199976403 43.14287899980359, -89.64873899964888 43.14298000030738, -89.64857299996753 43.14315900030353, -89.64838100034693 43.14346799991683, -89.64778600032017 43.14446999987626, -89.64758999960327 43.14476099983074, -89.64741200022634 43.14504199976724, -89.64718600027054 43.14536599986115, -89.64664700032029 43.14607700000171, -89.64611199966969 43.14685100011174, -89.64588499988895 43.14716400004068, -89.64574000012399 43.1473470001969, -89.64536799968002 43.1477940002626, -89.64491699959329 43.14831799982853, -89.64463200008626 43.14865799974548, -89.64445600035917 43.14884999986542, -89.64431800026691 43.14898399993312, -89.6441359997937 43.14914599990642, -89.64332300020708 43.14982099987029, -89.64314300028202 43.14999900004209, -89.64300900038772 43.15017000025652, -89.6429039999074 43.1503610001105, -89.64272399998235 43.15076799981214, -89.64269100037041 43.15085599979869, -89.64258900026314 43.15106499983235, -89.64239400026948 43.15141800001597, -89.64233399999503 43.15152700019909, -89.64200500010705 43.15203499996141, -89.64182900037994 43.15226299997322, -89.64164899955658 43.15248299989111, -89.64133599956213 43.15282699983164, -89.64117599972857 43.15298900010461, -89.6408050000078 43.15334100026116, -89.64060599981616 43.1535059999848, -89.64046900044714 43.15360599991823, -89.64030100021765 43.15371900032764, -89.64008699995742 43.15384299973609, -89.63995100041328 43.15390399995528, -89.63960599973348 43.15406599999469, -89.63938099960258 43.15419700029907, -89.63871299978088 43.15460700011731, -89.63853200003092 43.15471299975705, -89.63830600007512 43.15482299999255, -89.63754600019192 43.15516399979182, -89.63700399986861 43.1554139997445, -89.63675299979845 43.15551599987182, -89.63630300043495 43.1557080000736, -89.63597399964868 43.1558529996794, -89.6355319997828 43.15609299998828, -89.63535100003283 43.15619700030999, -89.63491800038778 43.15643999993691, -89.63466300011966 43.1565629997195, -89.63441200004949 43.1566729999014, -89.63372400013633 43.15695100013387, -89.63347100041634 43.1570650002501, -89.63288800008516 43.15734100003013, -89.63222600011123 43.15765899989782, -89.63085299975965 43.15828300021899, -89.63066899963663 43.15835600027284, -89.63045399955148 43.15843000021151, -89.63035300016745 43.1584540001901, -89.63018199956491 43.15848100007283, -89.62988500036231 43.15850300008979, -89.62964699981261 43.15850799994364, -89.62895499970148 43.15850699997287, -89.62776299999815 43.15851699967946, -89.62734200004867 43.15851599970889, -89.62585599971915 43.15852400012838, -89.62486499985729 43.1585220001874, -89.62374900032195 43.15852000024642, -89.62316199979279 43.15851399976765, -89.62171999984422 43.15855599983006, -89.62087000044765 43.15858800017028, -89.62028999959119 43.15859000010909, -89.62032399992638 43.1576529999898, -89.6203249997513 43.15734300000972, -89.62033200032231 43.15705900028377, -89.62033999981992 43.15526899975232, -89.62035900008648 43.15430500007368, -89.62036099973631 43.15372700006449, -89.62034300019296 43.15306899969265, -89.62033800017011 43.15121300023925, -89.62034999986565 43.15107799972302, -89.62037499998002 43.15089699978637, -89.62047500043744 43.15031599999962, -89.62046500039169 43.15018299968217, -89.62044399957698 43.15006399994618, -89.62038400020084 43.14987799972399, -89.62027200004785 43.14955999999918, -89.62009999962041 43.14893000028356, -89.62005500031286 43.14865500000508, -89.62005100011491 43.14849300004125, -89.62007100020641 43.14827099990325, -89.62013300013066 43.1478300002664, -89.62018300035939 43.14761799986587, -89.62040099991927 43.14618899974001, -89.62042600003365 43.14592800009023, -89.62043299970632 43.14565300006971, -89.62042900040667 43.14515299990178, -89.62044299975207 43.14347699990124, -89.62043199988143 43.14173699991021, -89.62043199988143 43.14105199988045, -89.62045399962274 43.14026399992674, -89.62046799986645 43.14000700032755, -89.62047999956199 43.13962900001781, -89.620487000133 43.13865299985645, -89.62050700022449 43.13743800030046, -89.62050300002655 43.13692399986388, -89.62048399975995 43.13673699997481, -89.62046600021661 43.13666400031862, -89.62045000032309 43.1365940002522, -89.62019400023004 43.13593600029942, -89.62008399972689 43.13561099970499, -89.61994900000767 43.13513700001557, -89.61980800044066 43.1346870000639, -89.61973700029556 43.1344849996789, -89.619613000447 43.13418799973465, -89.61948299985235 43.13390699973307, -89.61939099979084 43.13371699997779, -89.61932499966859 43.13363499987349, -89.61903000011581 43.13340800025034, -89.61890000041947 43.1332969997698, -89.61873100036506 43.13321699987139, -89.61859300027281 43.1331670002915, -89.61839900010406 43.1331349997522, -89.61813700016323 43.13309900027276, -89.61798900002522 43.13307099993457, -89.61785400030601 43.13303199991039, -89.61768100005365 43.13295800003156, -89.61716999969248 43.13268200027824, -89.61686000007109 43.13252499995544, -89.61678700027615 43.13248799972045, -89.61652600016023 43.13237700019236, -89.61637700019732 43.13232100015318, -89.61570199980464 43.13210099978376, -89.61504300020377 43.13188099993415, -89.61475399960047 43.13177400028142, -89.61454299971327 43.13168599970379, -89.6143539995674 43.1316010002325, -89.61416399959658 43.13150700020915, -89.61402300002958 43.13142300024741, -89.61348599972916 43.13107099974607, -89.61328700043585 43.13095399970635, -89.61312699970395 43.13088599984937, -89.61286700031127 43.13081400018834, -89.6126000003476 43.13075400029678, -89.61240199998088 43.13071700030157, -89.61194199967332 43.13062300023075, -89.61173099978613 43.13056999986909, -89.61155599988393 43.13051599968836, -89.61142000033982 43.13046800007042, -89.61125799995811 43.13039699969241, -89.61113199956141 43.13033400006359, -89.61094199959062 43.13024600003639, -89.61080900041954 43.13018900023431, -89.61064000036515 43.13012499995617, -89.61052300018929 43.13009100023185, -89.61022899956309 43.13001499985429, -89.60965799982579 43.12981199998724, -89.60941699980137 43.1297509999827, -89.60925500031797 43.1297290001059, -89.60913099957109 43.1297209998507, -89.60896999991262 43.12971900027845, -89.60880199968314 43.12972200029239, -89.60859800036694 43.12971100002199, -89.60832300000732 43.12968499967288, -89.60789899968479 43.12963799984588, -89.60768000029999 43.12962599977269, -89.60750799987255 43.12963100002201, -89.60698200034108 43.12967799985437, -89.60656899988921 43.12970199997805, -89.60636499967471 43.12969399971932, -89.60609100003833 43.12967499983828, -89.60591199993817 43.12965599995128, -89.60572000031756 43.12963000023439, -89.60549500018665 43.12961299990925, -89.60520999978131 43.12960999988992, -89.6050059995668 43.12962400019732, -89.60476600026561 43.129650999704, -89.60451099999747 43.12968499967288, -89.60376899965765 43.12979699993802, -89.60371799960402 43.12979900016333, -89.60361200019712 43.12980299995817, -89.60347999995263 43.12979399992775, -89.60334900043138 43.12977599986297, -89.60299200005601 43.12970400020642, -89.60271500004657 43.12962800000355, -89.60225899993698 43.12947099970813, -89.6021059997761 43.12941500028612, -89.60183600033768 43.12933599969142, -89.60156000015317 43.12929099983818, -89.60142600025885 43.12926199992978, -89.6012949998393 43.12925100023221, -89.60099299971552 43.12923399980168, -89.60060600010121 43.12922699993157, -89.60060199990326 43.13005699983312, -89.60055599987251 43.13805000021021, -89.60055199967455 43.13865800002321, -89.60051700041276 43.14397700001297, -89.60044799991748 43.14695099979212, -89.60040799973451 43.15056299982132, -89.60040699990958 43.1617419998792, -89.60027800003817 43.16390699977998, -89.60028200023612 43.16408699996253, -89.60027800003817 43.1647179998977, -89.60026999964224 43.16507400008694, -89.60025000044907 43.16553100009929, -89.60026100031972 43.16567000020632, -89.60024899972584 43.16599100016887, -89.60025299992378 43.16610999968555, -89.60023700003028 43.1662699997826, -89.60025100027397 43.16709600005444, -89.60023700003028 43.1677930002249, -89.60024100022824 43.1680319996827, -89.60023399965723 43.16825400010679, -89.6002379998552 43.16835400014634, -89.60023299983231 43.16854299989853, -89.60022100013676 43.16865799981169, -89.6002090004412 43.16888699984283, -89.60020100004526 43.16941499985843, -89.60020000022035 43.16997800017265, -89.60020600006814 43.17010499999748, -89.60020100004526 43.17057700024582, -89.60018599997663 43.17114300027854, -89.60018599997663 43.17155600030976, -89.60016500006024 43.17256100021964, -89.60016099986228 43.17330599970055, -89.60016900025822 43.17372699991171, -89.60015199964147 43.17390600026438, -89.60015300036468 43.17433099977218, -89.60014699961859 43.17455500030176, -89.60014999999164 43.17501000007628, -89.60015800038755 43.17519799984286, -89.60014900016672 43.17578199991441, -89.6001550000145 43.17612900006009, -89.60013800029607 43.17636699997524, -89.6001409997708 43.1765359997647, -89.60014599979367 43.17689900016936, -89.60016300041042 43.17701499973904, -89.60017099990804 43.17713800002463, -89.60016099986228 43.17743900022183, -89.60015900021246 43.17782699972776, -89.60015300036468 43.17799900032731, -89.60015599983943 43.1782130000922, -89.6001540001896 43.17864499986693, -89.60014699961859 43.17907300001421, -89.60014999999164 43.17940199993529, -89.60015099981655 43.1808250000303, -89.60014300031895 43.18103899971631, -89.60015900021246 43.18190399969576, -89.60014999999164 43.18218799986393, -89.60014400014384 43.18225200000546, -89.60015099981655 43.18236900012139, -89.6001409997708 43.18263199983223, -89.60013499992303 43.18273399971407, -89.60014400014384 43.18314599973723, -89.60015199964147 43.18331400019505, -89.6001550000145 43.18553100026638, -89.60015599983943 43.18599000017615, -89.60015099981655 43.18643999970403, -89.60015800038755 43.18695700012164, -89.60015699966434 43.18835600030281, -89.60015599983943 43.18878999996016, -89.60016000003739 43.1888430002758, -89.60021699993879 43.1898309999717, -89.60013699957285 43.19072399995504, -89.60018400032682 43.19143600028178, -89.60031800022114 43.19450799975779, -89.6003440001604 43.19825399969326, -89.6004360002219 43.20107800027539, -89.60053900015406 43.2057639997736, -89.60052300026054 43.20586200023105, -89.60067200022345 43.20813300013328, -89.6009070004001 43.20832400012267, -89.60149499985584 43.20878600021899, -89.60201399971461 43.20920699998195, -89.6026880002824 43.20974200011628, -89.60477200011339 43.2114129997177, -89.60506699966618 43.21163500019848, -89.60553500036963 43.21193200020615, -89.60593299985457 43.2121389999712, -89.60625800044289 43.21228300007658, -89.60661099972199 43.21241800019395, -89.60718999985522 43.21260300011187, -89.60770100021641 43.2127580001596, -89.60835899999233 43.2129689999843, -89.60890700016343 43.21314999996274, -89.60926600018863 43.21327800006089, -89.60987000043622 43.2135480001746, -89.61047299996056 43.21386600002674, -89.61085299990215 43.21406000019679, -89.61130499981378 43.21425200032445, -89.61178500021281 43.21439800009875, -89.61234900027742 43.21452800026724, -89.61345300011719 43.21475899984266, -89.61385599962502 43.21487300007588, -89.61421700019834 43.21503799986367, -89.61454199988836 43.21528099975007, -89.61479200013362 43.21559500031377, -89.61484700038521 43.21573000030096, -89.61492600002792 43.2159259998038, -89.61493900044671 43.21636300012472, -89.61484800021012 43.21665200001583, -89.61473600005714 43.21697099971652, -89.61471500014073 43.21702900007794, -89.61463800014782 43.21724400014635, -89.61465900006422 43.21729899995078, -89.6146780003308 43.2176300000112, -89.61476799984416 43.21791400021709, -89.61492900040098 43.21816700018541, -89.61511000015092 43.2183690002008, -89.61535600019823 43.21856299979307, -89.61563599968241 43.21874200025625, -89.61633700001435 43.21916899978781, -89.61740800024216 43.21983900030941, -89.61794200016955 43.22015000015718, -89.61845000015767 43.22038499979607, -89.61883599994705 43.22052000030717, -89.6192619999194 43.22062600010624, -89.61969600028768 43.22069699973888, -89.62010100034361 43.22073799997776, -89.62048600030809 43.22074699970715, -89.62059500008804 43.22074900022874, -89.62114599973386 43.2207199998603, -89.6219220004089 43.22066600013073, -89.62292599979125 43.22058900019112, -89.62387700036847 43.22052599993019, -89.6244919995884 43.22047800031111, -89.62494699987306 43.2204530002218, -89.62539600030993 43.22045599970937, -89.62595500035168 43.22050599987528, -89.6275770002253 43.22082599996629, -89.62887900043182 43.22108300000157, -89.62944199977319 43.2211970001951, -89.63006199991432 43.22130300012637, -89.63056700042767 43.22136499998837, -89.63101199976829 43.22139299979982, -89.63148100029666 43.22139899999156, -89.63604899999174 43.2213639997377, -89.63691000015729 43.22135399984853, -89.63737399976446 43.22135699994639, -89.63947699986203 43.22140000024166, -89.64028000030126 43.22142000000326, -89.64263199992087 43.22147699981161, -89.64484899982124 43.22151899977411, -89.64557400044265 43.22151899977411, -89.64756500038722 43.22155200009838, -89.64850600002039 43.22157199981017, -89.64943499995798 43.22162199971549, -89.65037200029151 43.22171099998229, -89.65111899975589 43.2217980002867, -89.6518860002101 43.22191199979792, -89.6522460000602 43.22197499993592, -89.65298099982905 43.2221050003162, -89.65314800023361 43.22213599984732, -89.65429899992907 43.22234599971895, -89.65532400012613 43.22253799994117, -89.65586700027436 43.22263699986038, -89.65655799966224 43.22274899996529, -89.6570759996961 43.22281100032059, -89.657777999853 43.22286599968562, -89.65879800002719 43.2229210003102, -89.66030000025022 43.2229900000953, -89.66126900037079 43.22280700006733, -89.66202300040618 43.22291200024711, -89.66267500033435 43.223002999733, -89.66365899962523 43.22314000012705, -89.66488499966373 43.2233109998047, -89.66528700024494 43.22336700024565, -89.66577699979139 43.22344999993959, -89.66633800038129 43.22355700009598, -89.66780299989607 43.22388999998661, -89.66892900037548 43.22420800023645, -89.66981800013011 43.2244960000564, -89.67055299989894 43.22476200012242, -89.6713809995542 43.22509699970094, -89.67272100029383 43.22568800013325, -89.67422099996874 43.22635000032181, -89.67520199978487 43.22678199974425, -89.67598299958446 43.22715799985265, -89.67676699975711 43.22758100006595, -89.67776000016713 43.22819999993678, -89.67837699993518 43.22863699999591, -89.67869300030266 43.22887899988498, -89.67909800035862 43.22921599999069, -89.679195000443 43.22929599986839, -89.67955799976785 43.22961199983139, -89.67984599964794 43.22988399983797, -89.68012699985533 43.2301659996942, -89.68041599956032 43.23047400022815, -89.68081800014154 43.23094099988774, -89.68117799999166 43.2313979996909, -89.68152899962094 43.23184900017731, -89.68188699982124 43.23232699989848, -89.6844200000891 43.2355840001355, -89.68516800027675 43.23654200006982, -89.68557199960945 43.23705000009173, -89.68585399964178 43.23739000013679, -89.68614999991779 43.23769700017404, -89.68634400008654 43.23788000000196, -89.6866150002482 43.23810900015318, -89.68697300044849 43.23838100019477, -89.68732800027571 43.23862100007008, -89.68787300007376 43.23893800007344, -89.68834000005398 43.23916900009205, -89.68976399956091 43.23975800030088, -89.69064700036607 43.24012100028689, -89.6914320003636 43.2404439999651, -89.69199100040535 43.24068199969996, -89.69246500005829 43.24091600009465, -89.69276299998411 43.24108100007603, -89.69324500003296 43.24138300022895, -89.69368699989884 43.24170300000998, -89.69400200044142 43.24196300010781, -89.69425099996346 43.24219100005564, -89.69460999998866 43.24256400028023, -89.69512999967233 43.24317799967453, -89.69597400011943 43.24417399985929, -89.69717800041664 43.24559400015254, -89.69826100034003 43.24687299969189, -89.70095600009128 43.24999100026697, -89.70156100016379 43.25058700024562, -89.70218399977962 43.25117200028794, -89.70322400004531 43.25213199997503, -89.70441499992371 43.25327599999865, -89.70490000034562 43.25376799977155, -89.70536200030298 43.2542569997084, -89.70573399984866 43.25466500010688, -89.70597499987308 43.25494100026964, -89.70620000000399 43.25520599991723, -89.70644100002839 43.25549599983954, -89.70680199970343 43.25594000017158, -89.7071320003146 43.25635999980482, -89.70765299982321 43.2570509999152, -89.70822199991071 43.25785199978309, -89.70849200024743 43.25823699995345, -89.70899199983964 43.25895000015146, -89.71011199957293 43.26054900009762, -89.71080200003425 43.26153200023271, -89.71142600037331 43.26242199971875, -89.71177000032991 43.26289600008157, -89.71269800044257 43.26410299978759, -89.71308000003398 43.26461499971618, -89.71317200009553 43.26473900021634, -89.7135939998699 43.26533099969244, -89.71414899971369 43.26608700005416, -89.71436499962375 43.26640799973543, -89.71466900029567 43.26686800021382, -89.71501900010004 43.2673709997429, -89.71529399956134 43.26772399988238, -89.71553899978372 43.26798599973151, -89.71571100021117 43.2681500001617, -89.7158900003113 43.2683059997301, -89.71607600008416 43.26845100006476, -89.71630500041302 43.26861100003318, -89.71649000036093 43.26872800000553, -89.71676499982225 43.26887799995971, -89.71697599970943 43.2689810003116, -89.7172069996881 43.26908600007815, -89.71750299996411 43.26920799973514, -89.71775300020938 43.26930199977586, -89.71809499961783 43.26941800026621, -89.71831999974873 43.26948600027041, -89.71853499983388 43.26956000022714, -89.7187320003757 43.26962599984747, -89.71973699958293 43.26996300024209, -89.71981199992602 43.26998899975053, -89.71993599977458 43.26757999992448, -89.71994199962236 43.26665699988128, -89.71994300034558 43.26652200018082, -89.71994599982031 43.26610000031049, -89.71994699964523 43.26593200020523, -89.71995000001827 43.26539599979136))","Block Group 2, Census Tract 129, Dane County, Wisconsin",1844,1831,0
